,state,district,year,month,Bio_bio_age_5_17,Bio_bio_age_17_
1935,Haryana,Faridabad,2025,6,4416.0,6988.0
1936,Haryana,Faridabad,2025,7,11039.0,9409.0
1937,Haryana,Faridabad,2025,9,5389.0,4741.0
1938,Haryana,Faridabad,2025,10,4333.0,3252.0
1939,Haryana,Faridabad,2025,11,7965.0,5946.0
1940,Haryana,Faridabad,2025,12,8873.0,6663.0
1941,Haryana,Fatehabad,2025,3,3580.0,6150.0
1942,Haryana,Fatehabad,2025,4,5328.0,5328.0
1943,Haryana,Fatehabad,2025,5,2589.0,4161.0
1944,Haryana,Fatehabad,2025,6,1940.0,4176.0
1945,Haryana,Fatehabad,2025,7,4777.0,5465.0
1946,Haryana,Fatehabad,2025,9,2659.0,2861.0
1947,Haryana,Fatehabad,2025,10,2793.0,3037.0
1948,Haryana,Fatehabad,2025,11,2830.0,3806.0
1949,Haryana,Fatehabad,2025,12,3368.0,4946.0
1950,Haryana,Gurugram,2025,3,3789.0,4611.0
1951,Haryana,Gurugram,2025,4,4250.0,4638.0
1952,Haryana,Gurugram,2025,5,3638.0,4559.0
1953,Haryana,Gurugram,2025,6,3510.0,4623.0
1954,Haryana,Gurugram,2025,7,4109.0,5310.0
1955,Haryana,Gurugram,2025,9,3161.0,2586.0
1956,Haryana,Gurugram,2025,10,2611.0,2172.0
1957,Haryana,Gurugram,2025,11,4593.0,3333.0
1958,Haryana,Gurugram,2025,12,5584.0,3714.0
1959,Haryana,Hisar,2025,3,4202.0,7560.0
1960,Haryana,Hisar,2025,4,6989.0,8277.0
1961,Haryana,Hisar,2025,5,5072.0,7266.0
1962,Haryana,Hisar,2025,6,3731.0,7461.0
1963,Haryana,Hisar,2025,7,11846.0,10498.0
1964,Haryana,Hisar,2025,9,4283.0,4205.0
1965,Haryana,Hisar,2025,10,4066.0,4466.0
1966,Haryana,Hisar,2025,11,6598.0,6205.0
1967,Haryana,Hisar,2025,12,6536.0,6606.0
1968,Haryana,Jhajjar,2025,3,2471.0,3813.0
1969,Haryana,Jhajjar,2025,4,2916.0,4149.0
1970,Haryana,Jhajjar,2025,5,2083.0,3670.0
1971,Haryana,Jhajjar,2025,6,2124.0,4007.0
1972,Haryana,Jhajjar,2025,7,4909.0,5239.0
1973,Haryana,Jhajjar,2025,9,2548.0,2228.0
1974,Haryana,Jhajjar,2025,10,1613.0,2253.0
1975,Haryana,Jhajjar,2025,11,2821.0,2856.0
1976,Haryana,Jhajjar,2025,12,3432.0,3507.0
1977,Haryana,Jind,2025,3,3562.0,7112.0
1978,Haryana,Jind,2025,4,4833.0,7701.0
1979,Haryana,Jind,2025,5,3306.0,6372.0
1980,Haryana,Jind,2025,6,3215.0,6700.0
1981,Haryana,Jind,2025,7,4904.0,7910.0
1982,Haryana,Jind,2025,9,3757.0,4641.0
1983,Haryana,Jind,2025,10,2424.0,3679.0
1984,Haryana,Jind,2025,11,3417.0,5362.0
1985,Haryana,Jind,2025,12,5459.0,6914.0
1986,Haryana,Kaithal,2025,3,3091.0,6501.0
1987,Haryana,Kaithal,2025,4,3915.0,6610.0
1988,Haryana,Kaithal,2025,5,2881.0,5344.0
1989,Haryana,Kaithal,2025,6,2487.0,5543.0
1990,Haryana,Kaithal,2025,7,9100.0,7438.0
1991,Haryana,Kaithal,2025,9,4231.0,3212.0
1992,Haryana,Kaithal,2025,10,2083.0,2389.0
1993,Haryana,Kaithal,2025,11,2843.0,3601.0
1994,Haryana,Kaithal,2025,12,3771.0,4896.0
1995,Haryana,Karnal,2025,3,3424.0,8201.0
1996,Haryana,Karnal,2025,4,4570.0,9626.0
1997,Haryana,Karnal,2025,5,3021.0,7129.0
1998,Haryana,Karnal,2025,6,2516.0,6497.0
1999,Haryana,Karnal,2025,7,4948.0,8595.0
2000,Haryana,Karnal,2025,9,3568.0,5044.0
2001,Haryana,Karnal,2025,10,2148.0,3339.0
2002,Haryana,Karnal,2025,11,3732.0,6258.0
2003,Haryana,Karnal,2025,12,4497.0,6906.0
2004,Haryana,Kurukshetra,2025,3,2920.0,6507.0
2005,Haryana,Kurukshetra,2025,4,3786.0,7221.0
2006,Haryana,Kurukshetra,2025,5,2344.0,5548.0
2007,Haryana,Kurukshetra,2025,6,1835.0,4571.0
2008,Haryana,Kurukshetra,2025,7,3237.0,6680.0
2009,Haryana,Kurukshetra,2025,9,2619.0,3630.0
2010,Haryana,Kurukshetra,2025,10,1193.0,2558.0
2011,Haryana,Kurukshetra,2025,11,2408.0,4603.0
2012,Haryana,Kurukshetra,2025,12,3016.0,5316.0
2013,Haryana,Mahendragarh,2025,3,1721.0,3292.0
2014,Haryana,Mahendragarh,2025,4,1964.0,3058.0
2015,Haryana,Mahendragarh,2025,5,1634.0,3057.0
2016,Haryana,Mahendragarh,2025,6,2014.0,3895.0
2017,Haryana,Mahendragarh,2025,7,2935.0,4297.0
2018,Haryana,Mahendragarh,2025,9,2150.0,2337.0
2019,Haryana,Mahendragarh,2025,10,1391.0,2082.0
2020,Haryana,Mahendragarh,2025,11,2692.0,2889.0
2021,Haryana,Mahendragarh,2025,12,4000.0,3424.0
2022,Haryana,Nuh,2025,3,2592.0,2905.0
2023,Haryana,Nuh,2025,4,3161.0,3057.0
2024,Haryana,Nuh,2025,5,3067.0,3114.0
2025,Haryana,Nuh,2025,6,1693.0,2673.0
2026,Haryana,Nuh,2025,7,4982.0,4347.0
2027,Haryana,Nuh,2025,9,7747.0,3600.0
2028,Haryana,Nuh,2025,10,4207.0,2053.0
2029,Haryana,Nuh,2025,11,4722.0,3347.0
2030,Haryana,Nuh,2025,12,6097.0,4961.0
2031,Haryana,Palwal,2025,3,2662.0,3033.0
2032,Haryana,Palwal,2025,4,3238.0,3004.0
2033,Haryana,Palwal,2025,5,2611.0,3067.0
2034,Haryana,Palwal,2025,6,2259.0,2960.0
2035,Haryana,Palwal,2025,7,4518.0,4423.0
2036,Haryana,Palwal,2025,9,3644.0,3053.0
2037,Haryana,Palwal,2025,10,2336.0,1824.0
2038,Haryana,Palwal,2025,11,3819.0,3118.0
2039,Haryana,Palwal,2025,12,5530.0,3598.0
2040,Haryana,Panchkula,2025,3,1692.0,2763.0
2041,Haryana,Panchkula,2025,4,2927.0,2847.0
2042,Haryana,Panchkula,2025,5,1714.0,2447.0
2043,Haryana,Panchkula,2025,6,1639.0,2502.0
2044,Haryana,Panchkula,2025,7,3676.0,3000.0
2045,Haryana,Panchkula,2025,9,1391.0,1002.0
2046,Haryana,Panchkula,2025,10,1144.0,948.0
2047,Haryana,Panchkula,2025,11,1878.0,1714.0
2048,Haryana,Panchkula,2025,12,2242.0,1843.0
2049,Haryana,Panipat,2025,3,3293.0,6275.0
2050,Haryana,Panipat,2025,4,4142.0,6815.0
2051,Haryana,Panipat,2025,5,2801.0,5034.0
2052,Haryana,Panipat,2025,6,2659.0,5265.0
2053,Haryana,Panipat,2025,7,6233.0,7343.0
2054,Haryana,Panipat,2025,9,2951.0,4045.0
2055,Haryana,Panipat,2025,10,2051.0,2954.0
2056,Haryana,Panipat,2025,11,3104.0,4804.0
2057,Haryana,Panipat,2025,12,4192.0,5812.0
2058,Haryana,Rewari,2025,3,2125.0,3098.0
2059,Haryana,Rewari,2025,4,2301.0,2505.0
2060,Haryana,Rewari,2025,5,1794.0,2565.0
2061,Haryana,Rewari,2025,6,2229.0,3198.0
2062,Haryana,Rewari,2025,7,5961.0,4447.0
2063,Haryana,Rewari,2025,9,2974.0,1755.0
2064,Haryana,Rewari,2025,10,1555.0,1833.0
2065,Haryana,Rewari,2025,11,2341.0,2228.0
2066,Haryana,Rewari,2025,12,3707.0,3117.0
2067,Haryana,Rohtak,2025,3,2767.0,7186.0
2068,Haryana,Rohtak,2025,4,3730.0,7672.0
2069,Haryana,Rohtak,2025,5,2482.0,6085.0
2070,Haryana,Rohtak,2025,6,2529.0,6054.0
2071,Haryana,Rohtak,2025,7,3841.0,7321.0
2072,Haryana,Rohtak,2025,9,2759.0,3657.0
2073,Haryana,Rohtak,2025,10,1661.0,2988.0
2074,Haryana,Rohtak,2025,11,2458.0,4122.0
2075,Haryana,Rohtak,2025,12,3473.0,5185.0
2076,Haryana,Sirsa,2025,3,4013.0,7036.0
2077,Haryana,Sirsa,2025,4,5800.0,6490.0
2078,Haryana,Sirsa,2025,5,3439.0,6291.0
2079,Haryana,Sirsa,2025,6,2761.0,6714.0
2080,Haryana,Sirsa,2025,7,8429.0,8958.0
2081,Haryana,Sirsa,2025,9,3911.0,3541.0
2082,Haryana,Sirsa,2025,10,3470.0,3931.0
2083,Haryana,Sirsa,2025,11,3663.0,5688.0
2084,Haryana,Sirsa,2025,12,5156.0,7775.0
2085,Haryana,Sonipat,2025,3,3831.0,6795.0
2086,Haryana,Sonipat,2025,4,4858.0,7654.0
2087,Haryana,Sonipat,2025,5,3382.0,6491.0
2088,Haryana,Sonipat,2025,6,3162.0,6040.0
2089,Haryana,Sonipat,2025,7,5043.0,7310.0
2090,Haryana,Sonipat,2025,9,3764.0,3382.0
2091,Haryana,Sonipat,2025,10,2505.0,3129.0
2092,Haryana,Sonipat,2025,11,3544.0,4387.0
2093,Haryana,Sonipat,2025,12,4535.0,4841.0
2094,Haryana,Yamunanagar,2025,3,3332.0,6663.0
2095,Haryana,Yamunanagar,2025,4,4577.0,7237.0
2096,Haryana,Yamunanagar,2025,5,3222.0,6665.0
2097,Haryana,Yamunanagar,2025,6,2770.0,6075.0
2098,Haryana,Yamunanagar,2025,7,5541.0,8572.0
2099,Haryana,Yamunanagar,2025,9,3158.0,4292.0
2100,Haryana,Yamunanagar,2025,10,2309.0,3133.0
2101,Haryana,Yamunanagar,2025,11,3910.0,5811.0
2102,Haryana,Yamunanagar,2025,12,4915.0,7428.0
2103,Himachal Pradesh,Bilaspur,2025,3,1055.0,1907.0
2104,Himachal Pradesh,Bilaspur,2025,4,1174.0,1738.0
2105,Himachal Pradesh,Bilaspur,2025,5,543.0,1318.0
2106,Himachal Pradesh,Bilaspur,2025,6,589.0,1383.0
2107,Himachal Pradesh,Bilaspur,2025,7,903.0,1983.0
2108,Himachal Pradesh,Bilaspur,2025,9,611.0,1079.0
2109,Himachal Pradesh,Bilaspur,2025,10,1526.0,605.0
2110,Himachal Pradesh,Bilaspur,2025,11,1948.0,960.0
2111,Himachal Pradesh,Bilaspur,2025,12,1324.0,1260.0
2112,Himachal Pradesh,Chamba,2025,3,1764.0,3313.0
2113,Himachal Pradesh,Chamba,2025,4,1806.0,2724.0
2114,Himachal Pradesh,Chamba,2025,5,930.0,2000.0
2115,Himachal Pradesh,Chamba,2025,6,807.0,2119.0
2116,Himachal Pradesh,Chamba,2025,7,1018.0,2538.0
2117,Himachal Pradesh,Chamba,2025,9,1447.0,994.0
2118,Himachal Pradesh,Chamba,2025,10,1559.0,756.0
2119,Himachal Pradesh,Chamba,2025,11,4669.0,1244.0
2120,Himachal Pradesh,Chamba,2025,12,2275.0,1879.0
2121,Himachal Pradesh,Hamirpur,2025,3,1325.0,2008.0
2122,Himachal Pradesh,Hamirpur,2025,4,1100.0,1609.0
2123,Himachal Pradesh,Hamirpur,2025,5,586.0,1034.0
2124,Himachal Pradesh,Hamirpur,2025,6,940.0,1484.0
2125,Himachal Pradesh,Hamirpur,2025,7,961.0,1960.0
2126,Himachal Pradesh,Hamirpur,2025,9,1118.0,1105.0
2127,Himachal Pradesh,Hamirpur,2025,10,1425.0,798.0
2128,Himachal Pradesh,Hamirpur,2025,11,2187.0,1189.0
2129,Himachal Pradesh,Hamirpur,2025,12,1564.0,1426.0
2130,Himachal Pradesh,Kangra,2025,3,5235.0,7358.0
2131,Himachal Pradesh,Kangra,2025,4,4415.0,5920.0
2132,Himachal Pradesh,Kangra,2025,5,2600.0,4361.0
2133,Himachal Pradesh,Kangra,2025,6,2931.0,5645.0
2134,Himachal Pradesh,Kangra,2025,7,3666.0,7112.0
2135,Himachal Pradesh,Kangra,2025,9,3691.0,3657.0
2136,Himachal Pradesh,Kangra,2025,10,5603.0,2307.0
2137,Himachal Pradesh,Kangra,2025,11,8761.0,3952.0
2138,Himachal Pradesh,Kangra,2025,12,7801.0,4898.0
2139,Himachal Pradesh,Kinnaur,2025,3,145.0,250.0
2140,Himachal Pradesh,Kinnaur,2025,4,287.0,300.0
2141,Himachal Pradesh,Kinnaur,2025,5,127.0,207.0
2142,Himachal Pradesh,Kinnaur,2025,6,154.0,235.0
2143,Himachal Pradesh,Kinnaur,2025,7,262.0,587.0
2144,Himachal Pradesh,Kinnaur,2025,9,140.0,125.0
2145,Himachal Pradesh,Kinnaur,2025,10,319.0,131.0
2146,Himachal Pradesh,Kinnaur,2025,11,556.0,191.0
2147,Himachal Pradesh,Kinnaur,2025,12,231.0,220.0
2148,Himachal Pradesh,Kullu,2025,3,1231.0,1459.0
2149,Himachal Pradesh,Kullu,2025,4,1709.0,1677.0
2150,Himachal Pradesh,Kullu,2025,5,667.0,1074.0
2151,Himachal Pradesh,Kullu,2025,6,802.0,1312.0
2152,Himachal Pradesh,Kullu,2025,7,874.0,1504.0
2153,Himachal Pradesh,Kullu,2025,9,338.0,537.0
2154,Himachal Pradesh,Kullu,2025,10,1539.0,402.0
2155,Himachal Pradesh,Kullu,2025,11,2463.0,847.0
2156,Himachal Pradesh,Kullu,2025,12,1786.0,1027.0
2157,Himachal Pradesh,Lahaul and Spiti,2025,6,101.0,103.0
2158,Himachal Pradesh,Lahaul and Spiti,2025,7,32.0,22.0
2159,Himachal Pradesh,Lahaul and Spiti,2025,9,63.0,122.0
2160,Himachal Pradesh,Lahaul and Spiti,2025,10,100.0,126.0
2161,Himachal Pradesh,Lahaul and Spiti,2025,11,143.0,159.0
2162,Himachal Pradesh,Lahaul and Spiti,2025,12,243.0,193.0
2163,Himachal Pradesh,Mandi,2025,3,3777.0,4936.0
2164,Himachal Pradesh,Mandi,2025,4,3982.0,4865.0
2165,Himachal Pradesh,Mandi,2025,5,1730.0,3266.0
2166,Himachal Pradesh,Mandi,2025,6,2063.0,4644.0
2167,Himachal Pradesh,Mandi,2025,7,2371.0,5364.0
2168,Himachal Pradesh,Mandi,2025,9,1565.0,3055.0
2169,Himachal Pradesh,Mandi,2025,10,4595.0,1907.0
2170,Himachal Pradesh,Mandi,2025,11,5565.0,2810.0
2171,Himachal Pradesh,Mandi,2025,12,3221.0,3618.0
2172,Himachal Pradesh,Shimla,2025,3,2185.0,2872.0
2173,Himachal Pradesh,Shimla,2025,4,2046.0,3224.0
2174,Himachal Pradesh,Shimla,2025,5,1060.0,2141.0
2175,Himachal Pradesh,Shimla,2025,6,1211.0,2383.0
2176,Himachal Pradesh,Shimla,2025,7,1894.0,3087.0
2177,Himachal Pradesh,Shimla,2025,9,1365.0,1548.0
2178,Himachal Pradesh,Shimla,2025,10,3052.0,1093.0
2179,Himachal Pradesh,Shimla,2025,11,4431.0,1772.0
2180,Himachal Pradesh,Shimla,2025,12,2619.0,1744.0
2181,Himachal Pradesh,Sirmaur,2025,3,2804.0,3382.0
2182,Himachal Pradesh,Sirmaur,2025,4,2605.0,2609.0
2183,Himachal Pradesh,Sirmaur,2025,5,1182.0,1518.0
2184,Himachal Pradesh,Sirmaur,2025,6,1368.0,2065.0
2185,Himachal Pradesh,Sirmaur,2025,7,1516.0,2431.0
2186,Himachal Pradesh,Sirmaur,2025,9,889.0,1226.0
2187,Himachal Pradesh,Sirmaur,2025,10,1328.0,593.0
2188,Himachal Pradesh,Sirmaur,2025,11,1995.0,1041.0
2189,Himachal Pradesh,Sirmaur,2025,12,1588.0,1313.0
2190,Himachal Pradesh,Solan,2025,3,1705.0,2383.0
2191,Himachal Pradesh,Solan,2025,4,1911.0,2610.0
2192,Himachal Pradesh,Solan,2025,5,1152.0,2021.0
2193,Himachal Pradesh,Solan,2025,6,1262.0,2218.0
2194,Himachal Pradesh,Solan,2025,7,1716.0,2760.0
2195,Himachal Pradesh,Solan,2025,9,929.0,1291.0
2196,Himachal Pradesh,Solan,2025,10,2136.0,880.0
2197,Himachal Pradesh,Solan,2025,11,3054.0,1311.0
2198,Himachal Pradesh,Solan,2025,12,2387.0,1843.0
2199,Himachal Pradesh,Una,2025,3,1841.0,2517.0
2200,Himachal Pradesh,Una,2025,4,1577.0,2153.0
2201,Himachal Pradesh,Una,2025,5,844.0,1693.0
2202,Himachal Pradesh,Una,2025,6,1082.0,2038.0
2203,Himachal Pradesh,Una,2025,7,1635.0,2218.0
2204,Himachal Pradesh,Una,2025,9,1242.0,1616.0
2205,Himachal Pradesh,Una,2025,10,2326.0,949.0
2206,Himachal Pradesh,Una,2025,11,2281.0,1289.0
2207,Himachal Pradesh,Una,2025,12,2310.0,1938.0
2208,Jammu & Kashmir,Anantnag,2025,9,0.0,0.0
2209,Jammu & Kashmir,Anantnag,2025,10,3.0,1.0
2210,Jammu & Kashmir,Anantnag,2025,11,0.0,0.0
2211,Jammu & Kashmir,Anantnag,2025,12,2.0,1.0
2212,Jammu & Kashmir,Bandipora,2025,10,0.0,0.0
2213,Jammu & Kashmir,Bandipora,2025,11,0.0,1.0
2214,Jammu & Kashmir,Bandipora,2025,12,0.0,0.0
2215,Jammu & Kashmir,Baramula,2025,9,4.0,15.0
2216,Jammu & Kashmir,Baramula,2025,10,2.0,5.0
2217,Jammu & Kashmir,Baramula,2025,11,9.0,14.0
2218,Jammu & Kashmir,Baramula,2025,12,13.0,7.0
2219,Jammu & Kashmir,Budgam,2025,9,0.0,0.0
2220,Jammu & Kashmir,Budgam,2025,10,1.0,2.0
2221,Jammu & Kashmir,Budgam,2025,11,3.0,2.0
2222,Jammu & Kashmir,Budgam,2025,12,1.0,1.0
2223,Jammu & Kashmir,Doda,2025,9,0.0,1.0
2224,Jammu & Kashmir,Doda,2025,11,0.0,0.0
2225,Jammu & Kashmir,Doda,2025,12,2.0,1.0
2226,Jammu & Kashmir,Jammu,2025,9,7.0,51.0
2227,Jammu & Kashmir,Jammu,2025,10,11.0,43.0
2228,Jammu & Kashmir,Jammu,2025,11,6.0,49.0
2229,Jammu & Kashmir,Jammu,2025,12,9.0,56.0
2230,Jammu & Kashmir,Kargil,2025,9,0.0,1.0
2231,Jammu & Kashmir,Kargil,2025,10,0.0,0.0
2232,Jammu & Kashmir,Kargil,2025,11,0.0,1.0
2233,Jammu & Kashmir,Kargil,2025,12,0.0,0.0
2234,Jammu & Kashmir,Kathua,2025,9,4.0,0.0
2235,Jammu & Kashmir,Kathua,2025,10,6.0,7.0
2236,Jammu & Kashmir,Kathua,2025,11,9.0,7.0
2237,Jammu & Kashmir,Kathua,2025,12,6.0,8.0
2238,Jammu & Kashmir,Kupwara,2025,9,0.0,0.0
2239,Jammu & Kashmir,Kupwara,2025,10,0.0,1.0
2240,Jammu & Kashmir,Kupwara,2025,11,0.0,1.0
2241,Jammu & Kashmir,Kupwara,2025,12,0.0,1.0
2242,Jammu & Kashmir,Leh,2025,9,4.0,1.0
2243,Jammu & Kashmir,Leh,2025,10,4.0,0.0
2244,Jammu & Kashmir,Leh,2025,11,1.0,0.0
2245,Jammu & Kashmir,Leh,2025,12,0.0,1.0
2246,Jammu & Kashmir,Poonch,2025,9,0.0,0.0
2247,Jammu & Kashmir,Poonch,2025,10,0.0,0.0
2248,Jammu & Kashmir,Poonch,2025,11,1.0,1.0
2249,Jammu & Kashmir,Poonch,2025,12,0.0,3.0
2250,Jammu & Kashmir,Pulwama,2025,10,0.0,1.0
2251,Jammu & Kashmir,Pulwama,2025,11,0.0,0.0
2252,Jammu & Kashmir,Pulwama,2025,12,1.0,0.0
2253,Jammu & Kashmir,Rajouri,2025,9,1.0,2.0
2254,Jammu & Kashmir,Rajouri,2025,10,1.0,1.0
2255,Jammu & Kashmir,Rajouri,2025,11,0.0,2.0
2256,Jammu & Kashmir,Rajouri,2025,12,0.0,5.0
2257,Jammu & Kashmir,Srinagar,2025,9,0.0,1.0
2258,Jammu & Kashmir,Srinagar,2025,10,0.0,2.0
2259,Jammu & Kashmir,Srinagar,2025,11,3.0,4.0
2260,Jammu & Kashmir,Srinagar,2025,12,0.0,6.0
2261,Jammu & Kashmir,Udhampur,2025,9,0.0,3.0
2262,Jammu & Kashmir,Udhampur,2025,10,0.0,1.0
2263,Jammu & Kashmir,Udhampur,2025,11,0.0,2.0
2264,Jammu & Kashmir,Udhampur,2025,12,0.0,2.0
2265,Jammu And Kashmir,Doda,2025,7,0.0,0.0
2266,Jammu And Kashmir,Shopian,2025,7,0.0,0.0
2267,Jammu and Kashmir,Anantnag,2025,3,2053.0,3228.0
2268,Jammu and Kashmir,Anantnag,2025,4,2036.0,2874.0
2269,Jammu and Kashmir,Anantnag,2025,5,2647.0,2361.0
2270,Jammu and Kashmir,Anantnag,2025,6,2254.0,2342.0
2271,Jammu and Kashmir,Anantnag,2025,7,2813.0,3012.0
2272,Jammu and Kashmir,Anantnag,2025,9,1368.0,1359.0
2273,Jammu and Kashmir,Anantnag,2025,10,1817.0,1171.0
2274,Jammu and Kashmir,Anantnag,2025,11,2880.0,1672.0
2275,Jammu and Kashmir,Anantnag,2025,12,9075.0,2600.0
2276,Jammu and Kashmir,Bandipora,2025,3,866.0,1736.0
2277,Jammu and Kashmir,Bandipora,2025,4,959.0,1732.0
2278,Jammu and Kashmir,Bandipora,2025,5,1156.0,1116.0
2279,Jammu and Kashmir,Bandipora,2025,6,922.0,910.0
2280,Jammu and Kashmir,Bandipora,2025,7,1696.0,1428.0
2281,Jammu and Kashmir,Bandipora,2025,9,906.0,622.0
2282,Jammu and Kashmir,Bandipora,2025,10,838.0,561.0
2283,Jammu and Kashmir,Bandipora,2025,11,759.0,614.0
2284,Jammu and Kashmir,Bandipora,2025,12,2551.0,1001.0
2285,Jammu and Kashmir,Baramula,2025,3,2703.0,5195.0
2286,Jammu and Kashmir,Baramula,2025,4,2983.0,5486.0
2287,Jammu and Kashmir,Baramula,2025,5,2233.0,3890.0
2288,Jammu and Kashmir,Baramula,2025,6,1966.0,3575.0
2289,Jammu and Kashmir,Baramula,2025,7,3395.0,5086.0
2290,Jammu and Kashmir,Baramula,2025,9,2338.0,2423.0
2291,Jammu and Kashmir,Baramula,2025,10,2042.0,1770.0
2292,Jammu and Kashmir,Baramula,2025,11,5260.0,2399.0
2293,Jammu and Kashmir,Baramula,2025,12,5588.0,3534.0
2294,Jammu and Kashmir,Budgam,2025,3,1886.0,2542.0
2295,Jammu and Kashmir,Budgam,2025,4,2014.0,2149.0
2296,Jammu and Kashmir,Budgam,2025,5,2617.0,1540.0
2297,Jammu and Kashmir,Budgam,2025,6,3549.0,1466.0
2298,Jammu and Kashmir,Budgam,2025,7,2611.0,2069.0
2299,Jammu and Kashmir,Budgam,2025,9,1679.0,902.0
2300,Jammu and Kashmir,Budgam,2025,10,2243.0,802.0
2301,Jammu and Kashmir,Budgam,2025,11,2778.0,952.0
2302,Jammu and Kashmir,Budgam,2025,12,3822.0,1621.0
2303,Jammu and Kashmir,Doda,2025,3,1793.0,2846.0
2304,Jammu and Kashmir,Doda,2025,4,1753.0,2224.0
2305,Jammu and Kashmir,Doda,2025,5,1938.0,1969.0
2306,Jammu and Kashmir,Doda,2025,6,2047.0,1697.0
2307,Jammu and Kashmir,Doda,2025,7,2175.0,2235.0
2308,Jammu and Kashmir,Doda,2025,9,503.0,638.0
2309,Jammu and Kashmir,Doda,2025,10,2254.0,1442.0
2310,Jammu and Kashmir,Doda,2025,11,4155.0,1902.0
2311,Jammu and Kashmir,Doda,2025,12,2809.0,2395.0
2312,Jammu and Kashmir,Ganderbal,2025,3,668.0,1163.0
2313,Jammu and Kashmir,Ganderbal,2025,4,747.0,1071.0
2314,Jammu and Kashmir,Ganderbal,2025,5,572.0,798.0
2315,Jammu and Kashmir,Ganderbal,2025,6,412.0,714.0
2316,Jammu and Kashmir,Ganderbal,2025,7,672.0,904.0
2317,Jammu and Kashmir,Ganderbal,2025,9,398.0,385.0
2318,Jammu and Kashmir,Ganderbal,2025,10,408.0,322.0
2319,Jammu and Kashmir,Ganderbal,2025,11,1323.0,414.0
2320,Jammu and Kashmir,Ganderbal,2025,12,2068.0,657.0
2321,Jammu and Kashmir,Jammu,2025,3,3883.0,7915.0
2322,Jammu and Kashmir,Jammu,2025,4,3161.0,7006.0
2323,Jammu and Kashmir,Jammu,2025,5,3268.0,6010.0
2324,Jammu and Kashmir,Jammu,2025,6,4173.0,6560.0
2325,Jammu and Kashmir,Jammu,2025,7,4818.0,8585.0
2326,Jammu and Kashmir,Jammu,2025,9,3467.0,4360.0
2327,Jammu and Kashmir,Jammu,2025,10,7500.0,3180.0
2328,Jammu and Kashmir,Jammu,2025,11,8667.0,4094.0
2329,Jammu and Kashmir,Jammu,2025,12,6929.0,4992.0
2330,Jammu and Kashmir,Kathua,2025,3,1736.0,2985.0
2331,Jammu and Kashmir,Kathua,2025,4,1919.0,2406.0
2332,Jammu and Kashmir,Kathua,2025,5,2143.0,1970.0
2333,Jammu and Kashmir,Kathua,2025,6,3136.0,2091.0
2334,Jammu and Kashmir,Kathua,2025,7,3107.0,2477.0
2335,Jammu and Kashmir,Kathua,2025,9,1426.0,1076.0
2336,Jammu and Kashmir,Kathua,2025,10,2616.0,1001.0
2337,Jammu and Kashmir,Kathua,2025,11,3607.0,1245.0
2338,Jammu and Kashmir,Kathua,2025,12,3368.0,1807.0
2339,Jammu and Kashmir,Kishtwar,2025,3,1049.0,1570.0
2340,Jammu and Kashmir,Kishtwar,2025,4,1440.0,1223.0
2341,Jammu and Kashmir,Kishtwar,2025,5,1890.0,1547.0
2342,Jammu and Kashmir,Kishtwar,2025,6,1359.0,1237.0
2343,Jammu and Kashmir,Kishtwar,2025,7,1672.0,1403.0
2344,Jammu and Kashmir,Kishtwar,2025,9,535.0,463.0
2345,Jammu and Kashmir,Kishtwar,2025,10,631.0,633.0
2346,Jammu and Kashmir,Kishtwar,2025,11,806.0,735.0
2347,Jammu and Kashmir,Kishtwar,2025,12,1496.0,1231.0
2348,Jammu and Kashmir,Kulgam,2025,3,1420.0,2071.0
2349,Jammu and Kashmir,Kulgam,2025,4,1461.0,1971.0
2350,Jammu and Kashmir,Kulgam,2025,5,1479.0,1398.0
2351,Jammu and Kashmir,Kulgam,2025,6,1730.0,1585.0
2352,Jammu and Kashmir,Kulgam,2025,7,1947.0,1814.0
2353,Jammu and Kashmir,Kulgam,2025,9,994.0,557.0
2354,Jammu and Kashmir,Kulgam,2025,10,1060.0,413.0
2355,Jammu and Kashmir,Kulgam,2025,11,1693.0,598.0
2356,Jammu and Kashmir,Kulgam,2025,12,2583.0,970.0
2357,Jammu and Kashmir,Kupwara,2025,3,1999.0,3376.0
2358,Jammu and Kashmir,Kupwara,2025,4,3485.0,4378.0
2359,Jammu and Kashmir,Kupwara,2025,5,2283.0,2807.0
2360,Jammu and Kashmir,Kupwara,2025,6,2411.0,2605.0
2361,Jammu and Kashmir,Kupwara,2025,7,4136.0,4199.0
2362,Jammu and Kashmir,Kupwara,2025,9,1477.0,1748.0
2363,Jammu and Kashmir,Kupwara,2025,10,2046.0,1666.0
2364,Jammu and Kashmir,Kupwara,2025,11,2744.0,1759.0
2365,Jammu and Kashmir,Kupwara,2025,12,4195.0,2443.0
2366,Jammu and Kashmir,Poonch,2025,3,2451.0,4790.0
2367,Jammu and Kashmir,Poonch,2025,4,2567.0,3272.0
2368,Jammu and Kashmir,Poonch,2025,5,1537.0,1698.0
2369,Jammu and Kashmir,Poonch,2025,6,1937.0,1960.0
2370,Jammu and Kashmir,Poonch,2025,7,2688.0,2572.0
2371,Jammu and Kashmir,Poonch,2025,9,1110.0,1059.0
2372,Jammu and Kashmir,Poonch,2025,10,3469.0,1228.0
2373,Jammu and Kashmir,Poonch,2025,11,5230.0,1753.0
2374,Jammu and Kashmir,Poonch,2025,12,4895.0,2155.0
